Name,Market,Price,CategoryName,ImageUrl,CaloriesPer100g,ProteinPer100g,CarbsPer100g,FatPer100g
Doğadan Bergamot Aromalı 20'li Yeşil Çay,Kozmetik Burada,"59,23 TL",icecek,https://cdn.cimri.io/market/88x88/dogadan-bergamot-aromali-20li-yesil-cay-_1140060.jpg,2,0,1,0
Tchibo Privat Kaffee 250 gr Latin Grande Öğütülmüş Filtre Kahve,Şok,"149,00 TL",icecek,https://cdn.cimri.io/market/88x88/tchibo-privat-kaffee-250-gr-latin-grande-ogutulmus-filtre-kahve-_1330359.jpg,2,0.2,0.09,0.05
Jacobs Monarch Aroma 500 gr Filtre Kahve,Ofisegetirelim,"263,10 TL",icecek,https://cdn.cimri.io/market/88x88/jacobs-monarch-aroma-500-gr-filtre-kahve-_283564.jpg,2,0.2,0.09,0.05
Toganoo Tea 50 gr Mango Black Mangolu Siyah Çay,Amazon,"330,00 TL",icecek,https://cdn.cimri.io/market/88x88/toganoo-tea-50-gr-mango-black-mangolu-siyah-cay-_1968871.jpg,60,0.8,15.0,0.4
Sofia 450 gr Tea Fbop Special Teneke Çay,PttAVM,"689,78 TL",icecek,https://cdn.cimri.io/market/88x88/sofia-450-gr-tea-fbop-special-teneke-cay-_2016434.jpg,2,0,1,0
Aktarix 2 kg Öğütülmüş Çiğ Yeşil Kahve,Amazon,"1.100,28 TL",icecek,https://cdn.cimri.io/market/88x88/aktarix-2-kg-ogutulmus-cig-yesil-kahve-_978423.jpg,2,0.2,0.09,0.05
Lipton 35 gr Tiryaki Harmanı Demlik Poşet Çay,Ofisegetirelim,"301,99 TL",icecek,https://cdn.cimri.io/market/88x88/lipton-35-gr-tiryaki-harmani-demlik-poset-cay-_1975551.jpg,2,0,1,0
Bazaar 4 950 gr Saf Salep,Amazon,"3.539,30 TL",icecek,https://cdn.cimri.io/market/88x88/bazaar-4-950-gr-saf-salep-_1038242.jpg,96,3,15,3
Kavaklıdere 1 lt Acılı Şalgam Suyu,PttAVM,"35,13 TL",icecek,https://cdn.cimri.io/market/88x88/kavaklidere-1-lt-acili-salgam-suyu-_1565444.jpg,3,0.24,0.16,0.12
Ülker Cafe Crown Gold 100 gr Çözünebilir Kahve,Amazon,"699,99 TL",icecek,https://cdn.cimri.io/market/88x88/ulker-cafe-crown-gold-100-gr-cozunebilir-kahve-_1792548.jpg,2,0.2,0.09,0.05
LavAzza 100'lü Espresso Point Crema Aroma Kapsül Kahve,Amazon,"1.890,00 TL",icecek,https://cdn.cimri.io/market/88x88/lavazza-100lu-espresso-point-crema-aroma-kapsul-kahve-_833271.jpg,2,0.2,0.09,0.05
Attar Pazarı 1 kg Melisa Çayı,Starefsane,"520,00 TL",icecek,https://cdn.cimri.io/market/88x88/attar-pazari-1-kg-melisa-cayi-_2055762.jpg,2,0,1,0
Carrefour 200 gr Kahve Beyazlatıcısı,Carrefoursa,"39,90 TL",icecek,https://cdn.cimri.io/market/88x88/carrefour-200-gr-kahve-beyazlaticisi-_1870194.jpg,2,0.2,0.09,0.05
Davidoff Cafe Espresso 57 500 gr Çekirdek Kahve,idefix,"699,27 TL",icecek,https://cdn.cimri.io/market/88x88/davidoff-cafe-espresso-57-500-gr-cekirdek-kahve-_1209523.jpg,2,0.2,0.09,0.05
Kahve Dünyası Fındık Aromalı Filtre Kahve 250 gr,PınarOnline,"209,90 TL",icecek,https://cdn.cimri.io/market/88x88/kahve-dunyasi-findik-aromali-filtre-kahve-250-gr-_494013.jpg,628,15.0,17.0,61.0
Juan Valdez 250 gr Volcan Öğütülmüş Filtre Kahve,Carrefour,"220,65 TL",icecek,https://cdn.cimri.io/market/88x88/juan-valdez-250-gr-volcan-ogutulmus-filtre-kahve-_1260208.jpg,2,0.2,0.09,0.05
Jacobs Monarch Gold 400 gr Kavanoz Kahve,Amazon,"646,27 TL",icecek,https://cdn.cimri.io/market/88x88/jacobs-monarch-gold-400-gr-kavanoz-kahve-_1307756.jpg,2,0.2,0.09,0.05
Ahmad Tea Extra Specıal 100'lü Sallama Çay,PttAVM,"266,47 TL",icecek,https://cdn.cimri.io/market/88x88/ahmad-tea-extra-special-100lu-sallama-cay-_1539975.jpg,2,0,1,0
Starbucks 10'lu By Nespresso Dark Espresso Roast Kapsül Kahve,Amazon,"229,95 TL",icecek,https://cdn.cimri.io/market/88x88/starbucks-10lu-by-nespresso-dark-espresso-roast-kapsul-kahve-_2036342.jpg,2,0.2,0.09,0.05
Tchibo Cafissimo 11'li 10'lu Farklı Türde Kapsül Kahve Tadım Seti,idefix,"1.499,90 TL",icecek,https://cdn.cimri.io/market/88x88/tchibo-cafissimo-11li-10lu-farkli-turde-kapsul-kahve-tadim-seti-_932474.jpg,2,0.2,0.09,0.05
Albero 1000 gr Espresso Bello Kahve,Pazarama,"1.750,00 TL",icecek,https://cdn.cimri.io/market/88x88/albero-1000-gr-espresso-bello-kahve-_2015185.jpg,2,0.2,0.09,0.05
Tchibo Privat Kaffee African Blue 500 gr Çekirdek Kahve,idefix,"528,90 TL",icecek,https://cdn.cimri.io/market/88x88/tchibo-privat-kaffee-african-blue-500-gr-cekirdek-kahve-_284034.jpg,2,0.2,0.09,0.05
Altıncezve 450 gr Limon Aromalı İçecek Tozu,PttAVM,"78,71 TL",icecek,https://cdn.cimri.io/market/88x88/altincezve-450-gr-limon-aromali-icecek-tozu-_284388.jpg,29,1.1,9.3,0.3
Jacobs 50 gr Monarch Gold Kahve,Amazon,"102,52 TL",icecek,https://cdn.cimri.io/market/88x88/jacobs-50-gr-monarch-gold-kahve-_760489.jpg,2,0.2,0.09,0.05
Nescafe Classic Hazır Kahve Teneke 1 kg + Kupa,idefix,"1.050,00 TL",icecek,https://cdn.cimri.io/market/88x88/nescafe-classic-hazir-kahve-teneke-1-kg-kupa-_1011114.jpg,2,0.2,0.09,0.05
Moliendo 1000 gr Finest Coffee House Blend Filtre Çekirdek Kahve,Amazon,"862,84 TL",icecek,https://cdn.cimri.io/market/88x88/moliendo-1000-gr-finest-coffee-house-blend-filtre-cekirdek-kahve-_1390324.jpg,2,0.2,0.09,0.05
Moliendo 1000 gr Finest Coffee Caffè Crema Çekirdek Kahve,Pazarama,"1.039,00 TL",icecek,https://cdn.cimri.io/market/88x88/moliendo-1000-gr-finest-coffee-caff-crema-cekirdek-kahve-_1659130.jpg,2,0.2,0.09,0.05
Obsesso 250 ml Beyaz Çikolata Soğuk Kahve,idefix,"187,23 TL",icecek,https://cdn.cimri.io/market/88x88/obsesso-250-ml-beyaz-cikolata-soguk-kahve-_1948034.jpg,546,4.9,61,31
Tchibo Cafissimo Caffe Crema Xl Wake Up 10 Adet Kapsül Kahve,Amazon,"189,90 TL",icecek,https://cdn.cimri.io/market/88x88/tchibo-cafissimo-caffe-crema-xl-wake-up-10-adet-kapsul-kahve-_2010649.jpg,2,0.2,0.09,0.05
Tarihi Adıyaman Kahvecisi 200gr Osmanlı Dibek Kahvesi,PttAVM,"53,42 TL",icecek,https://cdn.cimri.io/market/88x88/tarihi-adiyaman-kahvecisi-200gr-osmanli-dibek-kahvesi-_832839.jpg,2,0.2,0.09,0.05
Doğuş Keyfi Dem 200'lü 30 gr Demlik Poşet Çay,PttAVM,"1.261,26 TL",icecek,https://cdn.cimri.io/market/88x88/dogus-keyfi-dem-200lu-30-gr-demlik-poset-cay-_1130599.jpg,2,0,1,0
Doğuş 100 gr Tomurcuk Bergamot Aromalı Siyah Çay,Listensi,"39,90 TL",icecek,https://cdn.cimri.io/market/88x88/dogus-100-gr-tomurcuk-bergamot-aromali-siyah-cay-_791526.jpg,2,0,1,0
Herbalife 50 gr Bitkisel Konsantre Limon Aromalı Çay,Herbal Ürünlerim,"490,15 TL",icecek,https://cdn.cimri.io/market/88x88/herbalife-50-gr-bitkisel-konsantre-limon-aromali-cay-_1013176.jpg,29,1.1,9.3,0.3
LavAzza 1 kg Crema E Aroma + 1 kg Crema E Gusto Çekirdek Kahve,PttAVM,"1.134,43 TL",icecek,https://cdn.cimri.io/market/88x88/lavazza-1-kg-crema-e-aroma-1-kg-crema-e-gusto-cekirdek-kahve-_1705332.jpg,2,0.2,0.09,0.05
Çaykur 150 gr Herdem Dökme Yeşil Çay,Carrefoursa,"93,90 TL",icecek,https://cdn.cimri.io/market/88x88/caykur-150-gr-herdem-dokme-yesil-cay-_1725521.jpg,2,0,1,0
Avşar Sirkeli 200 ml Maden Suyu,idefix,"238,62 TL",icecek,https://cdn.cimri.io/market/88x88/avsar-sirkeli-200-ml-maden-suyu-_1885044.jpg,0,0,0,0
Starbucks Veranda Blend 200 gr Öğütülmüş Kahve,Amazon,"249,00 TL",icecek,https://cdn.cimri.io/market/88x88/starbucks-veranda-blend-200-gr-ogutulmus-kahve-_50869.jpg,2,0.2,0.09,0.05
Jacobs Espresso 1 kg Çekirdek Kahve,Amazon,"584,90 TL",icecek,https://cdn.cimri.io/market/88x88/jacobs-espresso-1-kg-cekirdek-kahve-_1307757.jpg,2,0.2,0.09,0.05
Doğadan 100'lü Gizli Bahçe Demlik Poşet Çay,Kozmetik Burada,"220,22 TL",icecek,https://cdn.cimri.io/market/88x88/dogadan-100lu-gizli-bahce-demlik-poset-cay-_793232.jpg,2,0,1,0
Lipton 1 lt Ice Tea Şeftali Light Şekersiz Pet,Getir Büyük,"37,99 TL",icecek,https://cdn.cimri.io/market/88x88/lipton-1-lt-ice-tea-seftali-light-sekersiz-pet-_1183222.jpg,39,0.9,10.0,0.3
Kurukahveci Mehmet Efendi 1 kg Caffe Espresso Blend No:3,Amazon,"539,91 TL",icecek,https://cdn.cimri.io/market/88x88/kurukahveci-mehmet-efendi-1-kg-caffe-espresso-blend-no3-_1646168.jpg,2,0.2,0.09,0.05
Nescafe Gold 200 gr Kahve + Nestle 500 gr Kahve Kreması,Amazon,"461,25 TL",icecek,https://cdn.cimri.io/market/88x88/nescafe-gold-200-gr-kahve-nestle-500-gr-kahve-kremasi-_124050.jpg,2,0.2,0.09,0.05
Sütaş 2 lt Pratik Şişe Ayran,Getir Büyük,"62,99 TL",icecek,https://cdn.cimri.io/market/88x88/sutas-2-lt-pratik-sise-ayran-_71067.jpg,,,,
Nescafe Xpress 250 ml Original Soğuk Kahve,Getir Büyük,"54,50 TL",icecek,https://cdn.cimri.io/market/88x88/nescafe-xpress-250-ml-original-soguk-kahve-_1433096.jpg,2,0.2,0.09,0.05
Altıncezve 3 kg Semaver Faslı Siyah Çay,PttAVM,"773,02 TL",icecek,https://cdn.cimri.io/market/88x88/altincezve-3-kg-semaver-fasli-siyah-cay-_1570429.jpg,2,0,1,0
My Olis 24x10 gr Vişneli İçecek Tozu,Starefsane,"44,00 TL",icecek,https://cdn.cimri.io/market/88x88/my-olis-24x10-gr-visneli-icecek-tozu-_1993728.jpg,,,,
Hurma Aşkı 3x200 gr Kakuleli Hurma Kahvesi,PttAVM,"458,70 TL",icecek,https://cdn.cimri.io/market/88x88/hurma-aski-3x200-gr-kakuleli-hurma-kahvesi-_1899434.jpg,2,0.2,0.09,0.05
Casvaa Coffee 200 gr Şehzade Osmanlı Kahvesi,Pazarama,"189,90 TL",icecek,https://cdn.cimri.io/market/88x88/casvaa-coffee-200-gr-sehzade-osmanli-kahvesi-_1193480.jpg,2,0.2,0.09,0.05
Cafe Crown 250 g Filtre Kahve,Avansas,"159,90 TL",icecek,https://cdn.cimri.io/market/88x88/cafe-crown-250-g-filtre-kahve-_1609538.jpg,2,0.2,0.09,0.05
Nescafe Classic Kahve Teneke 1000 gr + 2'li Kupa Bardak - 1 kg,idefix,"1.050,00 TL",icecek,https://cdn.cimri.io/market/88x88/nescafe-classic-kahve-teneke-1000-gr-2li-kupa-bardak-1-kg-_576802.jpg,2,0.2,0.09,0.05
Uludağ 6x200 ml Doğal Maden Suyu,Amazon,"244,00 TL",icecek,https://cdn.cimri.io/market/88x88/uludag-6x200-ml-dogal-maden-suyu-_1920853.jpg,0,0,0,0
Ceysu 200 ml Doğal Kaynak Suyu,idefix,"124,98 TL",icecek,https://cdn.cimri.io/market/88x88/ceysu-200-ml-dogal-kaynak-suyu-_1360656.jpg,0,0,0,0
Lipton 500'lü Yellow Label Süzen Poşet Bardak Çay,Avansas,"691,59 TL",icecek,https://cdn.cimri.io/market/88x88/lipton-500lu-yellow-label-suzen-poset-bardak-cay-_1682651.jpg,2,0,1,0
Lipton 250 Adet Earl Grey Demlik Poşet Çay,Avansas,"299,60 TL",icecek,https://cdn.cimri.io/market/88x88/lipton-250-adet-earl-grey-demlik-poset-cay-_228284.jpg,2,0,1,0
Nescafe  2 gr Gold  100 Adet + Nestle 5 gr  Coffee Mate  100 Adet,idefix,"623,52 TL",icecek,https://cdn.cimri.io/market/88x88/nescafe-2-gr-gold-100-adet-nestle-5-gr-coffee-mate-100-adet-_833412.jpg,,,,
Aktarloji 50 gr Saf Toz Salep,Amazon,"115,80 TL",icecek,https://cdn.cimri.io/market/88x88/aktarloji-50-gr-saf-toz-salep-_721859.jpg,96,3,15,3
Kocatepe 500 gr Teneke Türk Kahvesi,Pekgross,"340,88 TL",icecek,https://cdn.cimri.io/market/88x88/kocatepe-500-gr-teneke-turk-kahvesi-_283356.jpg,2,0.2,0.09,0.05
Mesh Stick 16'lı Detox Çayı,Getir Büyük,"58,99 TL",icecek,https://cdn.cimri.io/market/88x88/mesh-stick-16li-detox-cayi-_282888.jpg,2,0,1,0
Nescafe 100x2 gr Gold + 200x2 gr Classic Kahve,Amazon,"2.125,90 TL",icecek,https://cdn.cimri.io/market/88x88/nescafe-100x2-gr-gold-200x2-gr-classic-kahve-_2028238.jpg,2,0.2,0.09,0.05
Olis 10 gr Portakallı İçecek Tozu,Starefsane,"44,00 TL",icecek,https://cdn.cimri.io/market/88x88/olis-10-gr-portakalli-icecek-tozu-_1990727.jpg,,,,
Jacobs Barısta 200 gr Clasıc Filtre Kahve,Amazon,"224,90 TL",icecek,https://cdn.cimri.io/market/88x88/jacobs-barista-200-gr-clasic-filtre-kahve-_2005422.jpg,2,0.2,0.09,0.05
Sırma 1 lt Doğal Maden Suyu,Carrefour,"24,25 TL",icecek,https://cdn.cimri.io/market/88x88/sirma-1-lt-dogal-maden-suyu-_359814.jpg,0,0,0,0
Lavazza 1000 gr Crema E Aroma Yumuşak İçim Öğütülmüş İtalya Çekirdek Kahve,Pazarama,"689,00 TL",icecek,https://cdn.cimri.io/market/88x88/lavazza-1000-gr-crema-e-aroma-yumusak-icim-ogutulmus-italya-cekirdek-kahve-_1862227.jpg,2,0.2,0.09,0.05
Juan Valdez 340 gr Premium Selection Cumbre Kafeinsiz Öğütülmüş Kahve,Amazon,"587,00 TL",icecek,https://cdn.cimri.io/market/88x88/juan-valdez-340-gr-premium-selection-cumbre-kafeinsiz-ogutulmus-kahve-_1978475.jpg,2,0.2,0.09,0.05
Tchibo  1 Adet 10'lu Cafissimo Espresso Brasil Kapsül Kahve,A101,"159,90 TL",icecek,https://cdn.cimri.io/market/88x88/tchibo-1-adet-10lu-cafissimo-espresso-brasil-kapsul-kahve-_629265.jpg,2,0.2,0.09,0.05
Mehmet Efendi 250 gr Caffe Espresso Filtre Kahve,PttAVM,"311,73 TL",icecek,https://cdn.cimri.io/market/88x88/mehmet-efendi-250-gr-caffe-espresso-filtre-kahve-_1423133.jpg,2,0.2,0.09,0.05
Doğuş 20li Kırmızı Meyveler,Listensi,"44,95 TL",icecek,https://cdn.cimri.io/market/88x88/dogus-20li-kirmizi-meyveler-_131713.jpg,,,,
"Lipton 1,9 gr Tek Dem Yellow Label Tekli Çay",Carrefour,"5,60 TL",icecek,https://cdn.cimri.io/market/88x88/lipton-19-gr-tek-dem-yellow-label-tekli-cay-_1979187.jpg,2,0,1,0
Tchibo Barista 1 kg Caffè Crema Colombia Origin Çekirdek Kahve,Rossmann,"1.375,00 TL",icecek,https://cdn.cimri.io/market/88x88/tchibo-barista-1-kg-caff-crema-colombia-origin-cekirdek-kahve-_1139822.jpg,2,0.2,0.09,0.05
Mehmet Efendi 500 gr Teneke Türk Kahvesi,Pazarama,"357,11 TL",icecek,https://cdn.cimri.io/market/88x88/mehmet-efendi-500-gr-teneke-turk-kahvesi-_1551021.jpg,2,0.2,0.09,0.05
Çaykur 500 gr Altınbaş Rize Üretimi Çay,PttAVM,"224,71 TL",icecek,https://cdn.cimri.io/market/88x88/caykur-500-gr-altinbas-rize-uretimi-cay-_1979172.jpg,2,0,1,0
Carrefour Discount 5 lt Su,Carrefour,"23,50 TL",icecek,https://cdn.cimri.io/market/88x88/carrefour-discount-5-lt-su-_763134.jpg,0,0,0,0
Çaykur Tomurcuk Earl Grey EDT 200 gr Çay,Avansas,"84,90 TL",icecek,https://cdn.cimri.io/market/88x88/caykur-tomurcuk-earl-grey-edt-200-gr-cay-_1290063.jpg,2,0,1,0
Özerhisar 250 ml Cam Şişe Ayran,Getir Büyük,"34,99 TL",icecek,https://cdn.cimri.io/market/88x88/ozerhisar-250-ml-cam-sise-ayran-_1075596.jpg,,,,
Avşar 200 ml Karadut&Frenk Üzümlü İçecek,Tarım Kredi Kooperatifi,"9,00 TL",icecek,https://cdn.cimri.io/market/88x88/avsar-200-ml-karadutfrenk-uzumlu-icecek-_979792.jpg,43,1.4,10,0.5
Doğuş Black Label 100'lü Demlik Poşet Çay,Şok,"95,00 TL",icecek,https://cdn.cimri.io/market/88x88/dogus-black-label-100lu-demlik-poset-cay-_282619.jpg,2,0,1,0
Çaykur  1 kg Çaycı Siyah Çay,Carrefour,"155,90 TL",icecek,https://cdn.cimri.io/market/88x88/caykur-1-kg-cayci-siyah-cay-_1601734.jpg,2,0,1,0
Jacobs 225 gr Barista Medium Filtre Kahve,Şok,"69,90 TL",icecek,https://cdn.cimri.io/market/88x88/jacobs-225-gr-barista-medium-filtre-kahve-_1224956.jpg,2,0.2,0.09,0.05
Altıncezve 3x250 gr Salep + Muz + Sıcak Çikolata,PttAVM,"234,84 TL",icecek,https://cdn.cimri.io/market/88x88/altincezve-3x250-gr-salep-muz-sicak-cikolata-_2051970.jpg,55,1,11,0.3
Mehmet Efendi Kuru Kahveci 80 gr Colombian Filtre Kahve + Tepsi Hediyeli,PttAVM,"142,69 TL",icecek,https://cdn.cimri.io/market/88x88/mehmet-efendi-kuru-kahveci-80-gr-colombian-filtre-kahve-tepsi-hediyeli-_826543.jpg,2,0.2,0.09,0.05
Niğde 250 ml Frambuaz Aromalı Şekersiz Gazoz,idefix,"299,79 TL",icecek,https://cdn.cimri.io/market/88x88/nigde-250-ml-frambuaz-aromali-sekersiz-gazoz-_1859898.jpg,35,0,9,0
Doğuş Avantaj Bergamot Aromalı 25-40 gr Demlik Çay,idefix,"332,10 TL",icecek,https://cdn.cimri.io/market/88x88/dogus-avantaj-bergamot-aromali-25-40-gr-demlik-cay-_282919.jpg,2,0,1,0
Mila 500 ml Doğal Kaynak Su,Carrefoursa,"8,45 TL",icecek,https://cdn.cimri.io/market/88x88/mila-500-ml-dogal-kaynak-su-_1193091.jpg,0,0,0,0
Doğadan 18'li Ayvalı Ihlamur Çayı,Kozmetik Burada,"59,23 TL",icecek,https://cdn.cimri.io/market/88x88/dogadan-18li-ayvali-ihlamur-cayi-_873091.jpg,2,0,1,0
Tchibo 3'lü 250 gr Filtre Kahve Tanışma Seti Avantajlı Paketi,Pazarama,"688,90 TL",icecek,https://cdn.cimri.io/market/88x88/tchibo-3lu-250-gr-filtre-kahve-tanisma-seti-avantajli-paketi-_829043.jpg,2,0.2,0.09,0.05
Mehmet Efendi 1000 gr Colombian Çekirdek Filtre Kahve,idefix,"699,00 TL",icecek,https://cdn.cimri.io/market/88x88/mehmet-efendi-1000-gr-colombian-cekirdek-filtre-kahve-_1989312.jpg,2,0.2,0.09,0.05
Doğuş Avantaj Bergamot Aromalı 25-40 gr Demlik Çay,idefix,"332,10 TL",icecek,https://cdn.cimri.io/market/88x88/dogus-avantaj-bergamot-aromali-25-40-gr-demlik-cay-_282919.jpg,2,0,1,0
Forx5 Coffee 30'lu Tek Kullanımlık Granül Kahve,Pazarama,"1.080,00 TL",icecek,https://cdn.cimri.io/market/88x88/forx5-coffee-30lu-tek-kullanimlik-granul-kahve-_1762761.jpg,2,0.2,0.09,0.05
Addis Ababa Coffee Awasa Blend 1000 gr Çekirdek Kahve,PttAVM,"563,29 TL",icecek,https://cdn.cimri.io/market/88x88/addis-ababa-coffee-awasa-blend-1000-gr-cekirdek-kahve-_1495224.jpg,2,0.2,0.09,0.05
Çaykur 750 gr Bol Dem Demlik Poşet Çay,idefix,"1.299,00 TL",icecek,https://cdn.cimri.io/market/88x88/caykur-750-gr-bol-dem-demlik-poset-cay-_1418331.jpg,2,0,1,0
Mecitefendi 60 gr Kiraz Saplı 40 Süzen Poşet Karışık Bitki Çayı,Fast Gross,"69,90 TL",icecek,https://cdn.cimri.io/market/88x88/mecitefendi-60-gr-kiraz-sapli-40-suzen-poset-karisik-bitki-cayi-_469431.jpg,8,1,1,0
Tamek 1 lt Saray Şerbeti,idefix,"299,00 TL",icecek,https://cdn.cimri.io/market/88x88/tamek-1-lt-saray-serbeti-_1040172.jpg,,,,
Büyük Usta 5 lt Sade Şalgam Pet Şişe,Allkaria,"176,88 TL",icecek,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,,,,
Luxury Royal Coffery Peru Ecoforest 250 gr Çekirdek Yöresel Kahve,PttAVM,"198,51 TL",icecek,https://cdn.cimri.io/market/88x88/luxury-royal-coffery-peru-ecoforest-250-gr-cekirdek-yoresel-kahve-_1945826.jpg,2,0.2,0.09,0.05
Mindivan 30'lu Acı Çehre Çayı,PttAVM,"120,47 TL",icecek,https://cdn.cimri.io/market/88x88/mindivan-30lu-aci-cehre-cayi-_693416.jpg,2,0,1,0
Çaykur 40'lı 5 gr Demlik Poşet Çay,Avansas,"74,90 TL",icecek,https://cdn.cimri.io/market/88x88/caykur-40li-5-gr-demlik-poset-cay-_1588561.jpg,2,0,1,0
Doğadan 18'li Ayvalı Ihlamur Çayı,Kozmetik Burada,"59,23 TL",icecek,https://cdn.cimri.io/market/88x88/dogadan-18li-ayvali-ihlamur-cayi-_873091.jpg,2,0,1,0
Matcha  Premium Japanese Detox Bitki Çayı 20'li 10  gr,PttAVM,"164,64 TL",icecek,https://cdn.cimri.io/market/88x88/matcha-premium-japanese-detox-bitki-cayi-20li-10-gr-_684689.jpg,8,1,1,0
Çaykur 200 gr Altın Süzen Demlik Poşet Çay,PttAVM,"171,21 TL",icecek,https://cdn.cimri.io/market/88x88/caykur-200-gr-altin-suzen-demlik-poset-cay-_1620646.jpg,2,0,1,0
Mehmet Efendi 500 gr Colombian Çekirdek Filtre Kahve,Pazarama,"380,08 TL",icecek,https://cdn.cimri.io/market/88x88/mehmet-efendi-500-gr-colombian-cekirdek-filtre-kahve-_1201521.jpg,2,0.2,0.09,0.05
Harput Dibek 2 kg Süper Harput Dibek Kahvesi,Amazon,"739,00 TL",icecek,https://cdn.cimri.io/market/88x88/harput-dibek-2-kg-super-harput-dibek-kahvesi-_1223532.jpg,2,0.2,0.09,0.05
Efor 1000 gr Platinum Çay,PttAVM,"225,31 TL",icecek,https://cdn.cimri.io/market/88x88/efor-1000-gr-platinum-cay-_789086.jpg,2,0,1,0
Beypazarı 750 ml Premium Doğal Maden Suyu,idefix,"161,65 TL",icecek,https://cdn.cimri.io/market/88x88/beypazari-750-ml-premium-dogal-maden-suyu-_1410873.jpg,0,0,0,0
Çaykur 500 gr 42 No'lu Tirebolu Mayıs Elekaltı Siyah Dökme Çay,PttAVM,"365,01 TL",icecek,https://cdn.cimri.io/market/88x88/caykur-500-gr-42-nolu-tirebolu-mayis-elekalti-siyah-dokme-cay-_1592104.jpg,2,0,1,0
Nescafe 16 Adet Dolce Gusto Cappuccino Kapsül Kahve,Happy,"219,99 TL",icecek,https://cdn.cimri.io/market/88x88/nescafe-16-adet-dolce-gusto-cappuccino-kapsul-kahve-_1671684.jpg,2,0.2,0.09,0.05
Mila 500 ml Doğal Kaynak Su,Carrefoursa,"8,45 TL",icecek,https://cdn.cimri.io/market/88x88/mila-500-ml-dogal-kaynak-su-_1193091.jpg,0,0,0,0
Dimes 310 ml Cool Lime Özü,Amazon,"40,00 TL",icecek,https://cdn.cimri.io/market/88x88/dimes-310-ml-cool-lime-ozu-_1525508.jpg,,,,
Doğuş 1 kg Gurme Dökme Çay,Şok,"119,00 TL",icecek,https://cdn.cimri.io/market/88x88/dogus-1-kg-gurme-dokme-cay-_229333.jpg,2,0,1,0
Süzer Çay Time 125'li 40 gr Altın Serisi Demlik Süzen Poşet Çay,PttAVM,"1.425,95 TL",icecek,https://cdn.cimri.io/market/88x88/suzer-cay-time-125li-40-gr-altin-serisi-demlik-suzen-poset-cay-_1063109.jpg,2,0,1,0
Leblebi Çarşısı 250 gr Kavrulmuş Kahve Çekirdeği,Leblebi Çarşısı,"132,50 TL",icecek,https://cdn.cimri.io/market/88x88/leblebi-carsisi-250-gr-kavrulmus-kahve-cekirdegi-_1979038.jpg,378,20.0,62.0,6.0
Gürbüzler 340 gr Çedene Menengiç Kahvesi,PttAVM,"138,00 TL",icecek,https://cdn.cimri.io/market/88x88/gurbuzler-340-gr-cedene-menengic-kahvesi-_211332.jpg,2,0.2,0.09,0.05
Bee Garden 250 gr Tunbische Çilekli Kilo Aldırıcı Çay,Pazarama,"90,00 TL",icecek,https://cdn.cimri.io/market/88x88/bee-garden-250-gr-tunbische-cilekli-kilo-aldirici-cay-_1202540.jpg,2,0,1,0
Derya Eren 250 gr Kurutulmuş Karahindiba,PttAVM,"190,44 TL",icecek,https://cdn.cimri.io/market/88x88/derya-eren-250-gr-kurutulmus-karahindiba-_2010721.jpg,,,,
Derya Eren 1 kg Yapışkan Andız Otu,PttAVM,"445,21 TL",icecek,https://cdn.cimri.io/market/88x88/derya-eren-1-kg-yapiskan-andiz-otu-_1981787.jpg,,,,
Derya Eren 100 gr Toz Ginkgo Biloba Yaprağı,PttAVM,"165,05 TL",icecek,https://cdn.cimri.io/market/88x88/derya-eren-100-gr-toz-ginkgo-biloba-yapragi-_2011334.jpg,,,,
Mehmet Efendi 100 gr Kuru Kahveci,PttAVM,"208,32 TL",icecek,https://cdn.cimri.io/market/88x88/mehmet-efendi-100-gr-kuru-kahveci-_1841694.jpg,,,,
Derya Eren 1 kg Yapışkan Andız Otu,PttAVM,"445,21 TL",icecek,https://cdn.cimri.io/market/88x88/derya-eren-1-kg-yapiskan-andiz-otu-_1981787.jpg,,,,
Yaşarbey 400 gr Cappuccıno,Pazarama,"255,20 TL",icecek,https://cdn.cimri.io/market/88x88/yasarbey-400-gr-cappuccino-_946133.jpg,,,,
Benorganic %100 Organik 250 ml Üzüm Suyu,PttAVM,"107,00 TL",icecek,https://cdn.cimri.io/market/88x88/benorganic-100-organik-250-ml-uzum-suyu-_347099.jpg,56,0,16,0
Yeldeğirmeni Kurukahvecisi 1000 gr Çekirdek Kahve Honduras Yöresel Filtre Kahve,Pazarama,"325,00 TL",icecek,https://cdn.cimri.io/market/88x88/yeldegirmeni-kurukahvecisi-1000-gr-cekirdek-kahve-honduras-yoresel-filtre-kahve-_562542.jpg,2,0.2,0.09,0.05
Nish Kahve 250 gr Espresso İtalya + 250 gr Milano Çekirdek Kahve,Amazon,"420,34 TL",icecek,https://cdn.cimri.io/market/88x88/nish-kahve-250-gr-espresso-italya-250-gr-milano-cekirdek-kahve-_2013939.jpg,2,0.2,0.09,0.05
Espressolab 44 gr Ninty Plus Panama Gesha Juliette Kahve,Amazon,"1.250,00 TL",icecek,https://cdn.cimri.io/market/88x88/espressolab-44-gr-ninty-plus-panama-gesha-juliette-kahve-_1900488.jpg,2,0.2,0.09,0.05
